60962	351	
61378	352	
61399	353	
61453	352	
61545	353	
61559	354	
61601	353	
62197	352	
62268	353	
62613	354	
62656	353	
62798	352	
62868	353	
63178	354	
63287	355	
63396	354	
63862	353	
63982	352	
64167	353	
64582	352	
65096	351	
65198	350	
65383	351	
65673	352	
65805	351	
66142	352	
66168	353	
66193	354	
66264	353	
66326	354	
66388	355	
66401	354	
66516	355	
66553	356	
66642	357	
66675	358	
66877	359	
66938	360	
66994	359	
67113	360	
67130	361	
67431	360	
67499	361	
67581	360	
67880	361	
67886	362	
67969	363	
68165	362	
68314	363	
68337	364	
68642	363	
68751	362	
69107	363	
69342	362	
69438	363	
69789	364	
69827	365	
69833	364	
69894	363	
70161	364	
70184	365	
70522	364	
70526	365	
70603	366	
70698	365	
70869	366	
70895	367	
71182	366	
71384	367	
71626	366	
71792	365	
71866	366	
71915	367	
72460	366	
72590	367	
72654	368	
72692	369	
72711	370	
72752	371	
72783	370	
72846	371	
73057	370	
73066	371	
73261	372	
73323	373	
73517	374	
73625	375	
73655	374	
73866	375	
73993	374	
74114	375	
74248	374	
74587	375	
74625	376	
74831	375	
74892	376	
75163	375	
75198	376	
75325	377	
75422	376	
75486	377	
75900	378	
76008	377	
76019	378	
76083	377	
76248	378	
76332	377	
76471	378	
76546	379	
76590	380	
76592	379	
76602	380	
76677	381	
76723	382	
77223	381	
77545	382	
77604	381	
77690	382	
77824	381	
77962	382	
77992	383	
78226	384	
78407	383	
78538	384	
78682	385	
78755	386	
78766	385	
78795	386	
79001	385	
79106	386	
79587	385	
79708	386	
79952	385	
80181	384	
80480	385	
80511	386	
80777	385	
80808	386	
80817	387	
80822	388	
80843	389	
80852	390	
80873	391	
81080	390	
81115	389	
81133	390	
81363	389	
81653	390	
81961	389	
82248	388	
82272	389	
82314	390	
82527	389	
82573	390	
82616	391	
83122	390	
83327	389	
83419	390	
83557	389	
83646	390	
83779	389	
83800	390	
84043	391	
84299	392	
84353	393	
84403	392	
84510	391	
84558	392	
84636	393	
84964	394	
85137	393	
85225	394	
85528	393	
85682	392	
85828	391	
85838	392	
85969	393	
85987	394	
86086	395	
86274	394	
86343	393	
86397	392	
86423	391	
86437	390	
86448	389	
86454	388	
86464	387	
86475	386	
86486	386	
86499	385	
86501	384	
86503	383	
86507	382	
86519	383	
86527	382	
86532	381	
86541	380	
86542	379	
86546	378	
86549	377	
86572	376	
86574	375	
86577	374	
86601	373	
86602	372	
86605	371	
86610	370	
86612	369	
86614	368	
86620	367	
86628	366	
86631	365	
86638	364	
86670	363	
86673	362	
86674	361	
86675	360	
86699	359	
86712	358	
86720	356	
86743	355	
86765	354	
86766	353	
86780	352	
86790	351	
86803	350	
86809	349	
86822	348	
86829	347	
86835	346	
86836	345	
86851	344	
86858	343	
86884	342	
86888	341	
86889	340	
86896	339	
86906	338	
86912	337	
86916	338	
86918	337	
86921	336	
86923	335	
86924	334	
86940	333	
86943	332	
86954	331	
86955	330	
86976	329	
86988	328	
86998	327	
87001	326	
87004	325	
87013	324	
87015	323	
87025	322	
87039	321	
87053	320	
87062	319	
87067	318	
87069	317	
87072	316	
87075	317	
87079	315	
87081	314	
87107	313	
87142	312	
87166	311	
87174	310	
87177	311	
87190	310	
87191	309	
87202	308	
87219	307	
87253	306	
87260	305	
87290	304	
87291	303	
87292	302	
87293	301	
87300	300	
87302	299	
87316	298	
87320	297	
87321	296	
87325	295	
87333	294	
87351	293	
87358	292	
87360	291	
87361	290	
87365	289	
87374	288	
87381	287	
87385	286	
87398	285	
87405	284	
87420	283	
87428	282	
87429	281	
87439	280	
87453	279	
87457	278	
87475	276	
87492	277	
87493	276	
87505	275	
87518	274	
87519	273	
87528	272	
87529	271	
87534	270	
87547	269	
87548	268	
87549	267	
87570	266	
87597	265	
87599	264	
87610	263	
87614	262	
87623	261	
87630	260	
87638	259	
87645	258	
87646	257	
87650	256	
87651	255	
87663	254	
87666	253	
87670	251	
87671	252	
87678	251	
87694	250	
87698	249	
87700	248	
87724	247	
87735	246	
87744	245	
87747	244	
87749	243	
87758	242	
87762	241	
87772	240	
87781	241	
87794	240	
87798	239	
87808	238	
87826	237	
87837	236	
87842	235	
87855	234	
87856	233	
87882	232	
87915	231	
87931	230	
87934	229	
87935	228	
87960	227	
87966	226	
87975	225	
87976	224	
87988	222	
88009	221	
88013	220	
88031	218	
88049	217	
88057	216	
88063	215	
88069	214	
88070	213	
88078	212	
88080	210	
88104	209	
88112	208	
88117	207	
88128	206	
88152	205	
88157	204	
88166	203	
88186	202	
88193	203	
88201	202	
88215	201	
88224	200	
88265	199	
88271	198	
88299	197	
88301	196	
88304	195	
88307	194	
88318	193	
88322	192	
88359	191	
88388	190	
88432	189	
88438	188	
88449	187	
88482	186	
88484	185	
88499	184	
88501	183	
88503	182	
88509	181	
88525	180	
88536	179	
88540	178	
88555	177	
88557	176	
88590	175	
88598	174	
88626	173	
88644	172	
88649	171	
88674	170	
88691	169	
88692	168	
88718	167	
88720	166	
88725	165	
88743	164	
88751	163	
88755	162	
88757	161	
88776	160	
88780	159	
88786	158	
88796	157	
88803	156	
88811	155	
88825	154	
88837	153	
88861	152	
88890	151	
88895	150	
88951	149	
88959	148	
88966	147	
88977	146	
88979	145	
88981	144	
89026	143	
89045	142	
89059	141	
89076	140	
89097	139	
89119	138	
89122	137	
89125	136	
89151	135	
89176	134	
89180	133	
89195	132	
89209	131	
89210	130	
89215	129	
89233	128	
89265	127	
89295	126	
89304	125	
89307	124	
89321	123	
89352	122	
89391	121	
89421	120	
89461	119	
89498	118	
89499	117	
89503	116	
89522	115	
89569	114	
89584	113	
89660	112	
89663	111	
89708	110	
89741	109	
89764	108	
89766	107	
89770	106	
89777	105	
89795	104	
89799	103	
89812	102	
89944	101	
89974	100	
89992	99	
89996	98	
90001	97	
90019	96	
90046	95	
90057	94	
90058	93	
90077	92	
90095	91	
90116	90	
90126	89	
90130	88	
90290	87	
90297	86	
90327	85	
90361	84	
90397	83	
90408	82	
90421	81	
90456	80	
90458	79	
90493	78	
90589	77	
90595	76	
90615	75	
90684	74	
90690	73	
90839	71	
90870	70	
90891	69	
91156	68	
91190	67	
91314	66	
91328	65	
91330	64	
91341	63	
91395	62	
91465	61	
91557	60	
91783	59	
91794	58	
91879	57	
91903	56	
91999	55	
92097	54	
92162	53	
92212	52	
92322	51	
92381	50	
92569	49	
92704	48	
92827	47	
92872	46	
92953	45	
92978	44	
93061	43	
93213	42	
93339	41	
93346	40	
93387	39	
93422	38	
93425	37	
93478	36	
93564	35	
93623	34	
93643	33	
93684	32	
93775	31	
94010	30	
94240	29	
94243	28	
94292	27	
94500	26	
94684	25	
94821	24	
94834	23	
94861	22	
95204	21	
95410	20	
95472	19	
95550	18	
95731	17	
96005	16	
96028	15	
96618	14	
96687	13	
97083	12	
97141	11	
97480	10	
97935	9	
98068	8	
98660	7	
98842	6	
98984	5	
99113	4	
99279	3	
99603	2	
99911	1	
100556	0	
